step,Train Loss,Train Accuracy,Train Perplexity,Validation Loss,Validation Accuracy,Validation Perplexity,Epoch Duration
0,3.183605670928955,0.2648858428001404,24.133615493774414,2.1518986225128174,0.34814417362213135,8.601174354553223,68.35563659667969
1,2.0746829509735107,0.35383525490760803,7.962021350860596,1.706936240196228,0.3941602408885956,5.51204776763916,67.37809753417969
2,1.7514817714691162,0.38434073328971863,5.76313591003418,1.5070948600769043,0.41566190123558044,4.513599395751953,67.2456283569336
3,1.576993465423584,0.40136876702308655,4.840381145477295,1.3942917585372925,0.4291129410266876,4.03211784362793,62.033077239990234
4,1.461187720298767,0.41302797198295593,4.311077117919922,1.3211312294006348,0.4377809166908264,3.7476584911346436,67.7924575805664
5,1.3768236637115479,0.4237525761127472,3.9622960090637207,1.2625367641448975,0.4447881281375885,3.5343759059906006,66.91694641113281
6,1.3116519451141357,0.4289968013763428,3.712301254272461,1.2157906293869019,0.45031672716140747,3.372959852218628,61.65317916870117
7,1.2571889162063599,0.4362885355949402,3.5155251026153564,1.1937016248703003,0.45361194014549255,3.299271583557129,62.55567932128906
8,1.215013027191162,0.4406309723854065,3.370337963104248,1.153407096862793,0.456924170255661,3.1689717769622803,61.466957092285156
9,1.1750882863998413,0.4443221986293793,3.238429069519043,1.1295161247253418,0.460702508687973,3.0941591262817383,68.63471221923828
10,1.1418583393096924,0.447177529335022,3.1325843334198,1.1149567365646362,0.463338702917099,3.049436092376709,62.11369705200195
11,1.1120541095733643,0.45155584812164307,3.040597677230835,1.087931752204895,0.46563225984573364,2.9681289196014404,67.37091827392578
12,1.0848652124404907,0.4546324610710144,2.959041118621826,1.0889314413070679,0.4665320813655853,2.971097707748413,65.00674438476562
13,1.0621310472488403,0.45716941356658936,2.892528533935547,1.0658637285232544,0.469321072101593,2.9033453464508057,67.71319580078125
14,1.0417144298553467,0.45917966961860657,2.834071636199951,1.0518296957015991,0.47138774394989014,2.862884521484375,67.51677703857422
15,1.0199609994888306,0.46187666058540344,2.7730867862701416,1.0462323427200317,0.47210851311683655,2.846904993057251,60.06388473510742
16,1.0040069818496704,0.46388670802116394,2.7291955947875977,1.0359833240509033,0.4744097888469696,2.817875862121582,67.3955078125
17,0.9883283972740173,0.4654010832309723,2.686739683151245,1.022701621055603,0.4754469692707062,2.7806971073150635,60.14385223388672
18,0.9744923114776611,0.4671207070350647,2.6498215198516846,1.0151413679122925,0.47614923119544983,2.759753465652466,67.4000473022461
19,0.9602361917495728,0.4693606495857239,2.6123135089874268,1.0098278522491455,0.4775043725967407,2.745128631591797,63.390865325927734
20,0.9445229172706604,0.4717043936252594,2.5715863704681396,1.0100473165512085,0.4781835079193115,2.7457308769226074,60.61595153808594
21,0.9348928928375244,0.4717004895210266,2.546940565109253,0.9993056654930115,0.47895675897598267,2.716395139694214,67.24091339111328
22,0.9209029674530029,0.47321179509162903,2.511557102203369,0.9975486397743225,0.4793812036514282,2.7116265296936035,68.1827392578125
23,0.9129027128219604,0.4740462899208069,2.491544246673584,0.9901676774024963,0.48025014996528625,2.691685676574707,68.33642578125
24,0.8999537825584412,0.47565534710884094,2.459489583969116,0.9795809388160706,0.48171642422676086,2.663339853286743,68.293212890625
25,0.8932546377182007,0.47602322697639465,2.443068027496338,0.9733716249465942,0.4825930893421173,2.6468536853790283,68.21570587158203
26,0.8824933171272278,0.4770526587963104,2.4169185161590576,0.9773561954498291,0.4822411835193634,2.657421350479126,64.79768371582031
27,0.8733688592910767,0.4790882170200348,2.394965410232544,0.962990939617157,0.4836009740829468,2.6195194721221924,61.1621208190918
28,0.8675358891487122,0.4794120192527771,2.3810365200042725,0.9580537676811218,0.48431095480918884,2.6066184043884277,69.36703491210938
29,0.8590698838233948,0.47932279109954834,2.360963821411133,0.9548801779747009,0.48459339141845703,2.5983591079711914,61.2018928527832
30,0.8503458499908447,0.4810853898525238,2.340456247329712,0.9584718942642212,0.485382080078125,2.607708692550659,65.10396575927734
31,0.8436188101768494,0.48148950934410095,2.3247647285461426,0.9529237151145935,0.4853481352329254,2.593280553817749,61.19892501831055
32,0.8364490866661072,0.4826170802116394,2.3081562519073486,0.9437311887741089,0.48623406887054443,2.5695509910583496,65.48648834228516
33,0.8308119177818298,0.4829574525356293,2.2951815128326416,0.9429315328598022,0.48603495955467224,2.5674970149993896,61.131553649902344
34,0.8239563703536987,0.48413464426994324,2.2795004844665527,0.941376805305481,0.48680976033210754,2.5635082721710205,61.142234802246094
35,0.8185306787490845,0.48478594422340393,2.2671661376953125,0.9447811245918274,0.4861985743045807,2.5722503662109375,61.19261169433594
36,0.8128754496574402,0.48562493920326233,2.254380941390991,0.9426321387290955,0.48779603838920593,2.5667285919189453,61.31182861328125
37,0.8063545823097229,0.4858820140361786,2.2397282123565674,0.9438077807426453,0.48715242743492126,2.5697479248046875,61.28456497192383
38,0.8035880923271179,0.4867376387119293,2.2335407733917236,0.931405782699585,0.4886727035045624,2.538074493408203,61.377586364746094
39,0.7956370115280151,0.48695629835128784,2.2158520221710205,0.9332312941551208,0.48879000544548035,2.5427122116088867,68.04231262207031
40,0.7914065718650818,0.4889427721500397,2.20649790763855,0.9360924959182739,0.48828375339508057,2.5499978065490723,61.13241958618164
41,0.787340521812439,0.48797011375427246,2.1975443363189697,0.931935727596283,0.48864027857780457,2.5394201278686523,67.72515869140625
42,0.7819958925247192,0.4889848530292511,2.185830593109131,0.9256948828697205,0.48933175206184387,2.5236213207244873,67.5225601196289
43,0.7790120840072632,0.489310085773468,2.1793181896209717,0.9344543814659119,0.4891480803489685,2.5458240509033203,67.60392761230469
44,0.7754631638526917,0.48975715041160583,2.171597719192505,0.9367820620536804,0.48937034606933594,2.5517568588256836,68.11676788330078
45,0.7742270827293396,0.48988819122314453,2.168915033340454,0.930489718914032,0.48972997069358826,2.5357506275177,67.95558166503906
46,0.7667189240455627,0.4909248650074005,2.152691602706909,0.9247114062309265,0.4891264736652374,2.5211405754089355,61.564517974853516
47,0.7624213695526123,0.4913187325000763,2.1434600353240967,0.9235109090805054,0.49106502532958984,2.518115758895874,61.11341094970703
48,0.7580093741416931,0.49158528447151184,2.134023904800415,0.9325405955314636,0.49027788639068604,2.540956497192383,67.1657943725586
49,0.7563408017158508,0.4917268455028534,2.1304659843444824,0.920616090297699,0.4908505082130432,2.5108368396759033,66.90425109863281
50,0.7513685822486877,0.4923214018344879,2.119899272918701,0.9227288365364075,0.4914570748806,2.5161471366882324,67.61972045898438
51,0.7466490268707275,0.49360525608062744,2.1099178791046143,0.9138849377632141,0.49186763167381287,2.493992805480957,64.1886978149414
52,0.7486571669578552,0.4938000440597534,2.114159107208252,0.9166342616081238,0.492758184671402,2.500859022140503,62.06854248046875
53,0.7393191456794739,0.4939884543418884,2.0945088863372803,0.9141518473625183,0.49125951528549194,2.4946584701538086,68.53962707519531
54,0.7394510507583618,0.4938117563724518,2.094785213470459,0.9163599014282227,0.49137216806411743,2.5001728534698486,68.3958969116211
55,0.7380585074424744,0.49453815817832947,2.0918703079223633,0.9114761352539062,0.49181821942329407,2.487992525100708,68.48655700683594
56,0.7317850589752197,0.4944930970668793,2.0787880420684814,0.9120545983314514,0.49236616492271423,2.4894320964813232,62.19249725341797
57,0.7276228666305542,0.49541983008384705,2.0701537132263184,0.9144350290298462,0.4926671087741852,2.4953649044036865,62.0041618347168
58,0.726601243019104,0.49615228176116943,2.068039894104004,0.914923369884491,0.49283844232559204,2.496583938598633,67.09043884277344
59,0.7240382432937622,0.4966585338115692,2.062746286392212,0.9216694831848145,0.49233219027519226,2.5134830474853516,60.73445510864258
60,0.7223848104476929,0.4960862696170807,2.0593385696411133,0.9125769734382629,0.49302366375923157,2.4907329082489014,60.90317916870117
61,0.717258870601654,0.49739035964012146,2.048809289932251,0.9029825329780579,0.4938339591026306,2.466949939727783,60.88761901855469
62,0.7150369882583618,0.49662140011787415,2.044262170791626,0.9070242643356323,0.4930977523326874,2.476940870285034,60.7188606262207
63,0.7111445069313049,0.49797332286834717,2.036320447921753,0.9061333537101746,0.4936147928237915,2.4747350215911865,61.91172790527344
64,0.7118224501609802,0.4967081844806671,2.0377016067504883,0.9133156538009644,0.4935453534126282,2.4925732612609863,64.52560424804688
65,0.7078474760055542,0.4980170428752899,2.0296177864074707,0.9096662998199463,0.4932304918766022,2.4834935665130615,60.81229019165039
66,0.7053084969520569,0.4984416365623474,2.0244712829589844,0.915255606174469,0.49325671792030334,2.497413396835327,66.45552062988281
67,0.7053637504577637,0.49782171845436096,2.024582862854004,0.9145405292510986,0.49350211024284363,2.4956283569335938,61.98322296142578
68,0.6998613476753235,0.4984927177429199,2.0134735107421875,0.9050957560539246,0.49411332607269287,2.4721686840057373,61.872108459472656
69,0.6978422403335571,0.49890097975730896,2.0094122886657715,0.9032284617424011,0.49444207549095154,2.4675567150115967,65.9054946899414
70,0.6961000561714172,0.4991527199745178,2.0059144496917725,0.9059103727340698,0.4945763647556305,2.4741833209991455,63.991920471191406
71,0.6923028230667114,0.49946239590644836,1.998311996459961,0.9025290608406067,0.4942367970943451,2.4658315181732178,62.31068420410156
72,0.6940739154815674,0.4997647702693939,2.001854419708252,0.9174280762672424,0.49392810463905334,2.502845048904419,61.42168045043945
73,0.690114438533783,0.4991985559463501,1.993943691253662,0.8966639041900635,0.4943988621234894,2.451411247253418,67.17359924316406
74,0.686509370803833,0.500834584236145,1.9867682456970215,0.90287184715271,0.4950532913208008,2.466676712036133,66.79348754882812
75,0.6864132285118103,0.5005965828895569,1.9865772724151611,0.9014638066291809,0.4959268569946289,2.4632060527801514,64.94270324707031
76,0.6829054355621338,0.500645101070404,1.9796210527420044,0.8989286422729492,0.4954962432384491,2.4569694995880127,67.01925659179688
77,0.6802150011062622,0.5017750263214111,1.9743021726608276,0.9000633358955383,0.49503475427627563,2.459758996963501,62.32915115356445
78,0.6803200840950012,0.5009748935699463,1.974509596824646,0.8925080299377441,0.4960812032222748,2.441244602203369,65.96428680419922
79,0.6751328110694885,0.5029909014701843,1.9642938375473022,0.9112902879714966,0.4946674108505249,2.487529993057251,65.11399841308594
80,0.6768725514411926,0.5008878111839294,1.9677141904830933,0.902448832988739,0.49576327204704285,2.4656336307525635,62.643245697021484
81,0.6750786900520325,0.5012069940567017,1.9641876220703125,0.8978269696235657,0.49551013112068176,2.4542641639709473,62.28156661987305
82,0.6746859550476074,0.503002941608429,1.963416337966919,0.8945685029029846,0.4961969554424286,2.446280002593994,62.27308654785156
83,0.6738223433494568,0.5014327764511108,1.961721420288086,0.9003080725669861,0.49584969878196716,2.4603610038757324,62.278602600097656
84,0.6729230880737305,0.5021225810050964,1.9599580764770508,0.8982604146003723,0.4958157241344452,2.4553279876708984,62.27949905395508
85,0.663522481918335,0.5032583475112915,1.941619634628296,0.8986250758171082,0.49581265449523926,2.456223726272583,62.32631301879883
86,0.6674884557723999,0.5020893812179565,1.9493353366851807,0.901285707950592,0.4965642988681793,2.4627673625946045,62.657814025878906
87,0.6650227904319763,0.5044997334480286,1.9445347785949707,0.8971493244171143,0.49677884578704834,2.452601671218872,62.67298126220703
88,0.6643638610839844,0.5034976005554199,1.9432538747787476,0.8953940868377686,0.4962448179721832,2.44830060005188,62.69464874267578
89,0.6630470752716064,0.5030568838119507,1.9406967163085938,0.8916465044021606,0.4965905547142029,2.4391424655914307,62.40766143798828
90,0.6628891825675964,0.502753734588623,1.9403903484344482,0.890935480594635,0.4967587888240814,2.437408685684204,62.62704086303711
91,0.6593396663665771,0.5033451318740845,1.9335150718688965,0.8956232666969299,0.4965226352214813,2.448861598968506,62.7508659362793
92,0.6577020287513733,0.5038127899169922,1.9303513765335083,0.9081906676292419,0.4961414039134979,2.4798316955566406,62.79508590698242
93,0.6563399434089661,0.5032301545143127,1.9277238845825195,0.9091033339500427,0.4957601726055145,2.482095956802368,62.673282623291016
94,0.6571847200393677,0.5039168000221252,1.9293529987335205,0.8939374685287476,0.4973530173301697,2.444736957550049,62.844566345214844
95,0.657054603099823,0.5041327476501465,1.9291020631790161,0.8953080773353577,0.49578022956848145,2.448089838027954,69.20623779296875
96,0.6537199020385742,0.5039710998535156,1.9226796627044678,0.8984942436218262,0.49657201766967773,2.455902338027954,62.27931213378906
97,0.6509016752243042,0.5054170489311218,1.9172687530517578,0.8927626013755798,0.4967479705810547,2.441866397857666,67.21581268310547
98,0.6493573784828186,0.5052260160446167,1.9143102169036865,0.8930777311325073,0.4970381557941437,2.442636013031006,62.447513580322266
99,0.6520900130271912,0.5050578117370605,1.919548511505127,0.8914142847061157,0.49789321422576904,2.4385759830474854,62.22957229614258
100,0.6439375877380371,0.5056316256523132,1.9039630889892578,0.8957751989364624,0.49805063009262085,2.4492337703704834,64.80616760253906
101,0.6432830095291138,0.5053941607475281,1.9027172327041626,0.8941587805747986,0.49790865182876587,2.4452779293060303,62.46345138549805
102,0.641410231590271,0.5065675973892212,1.899157166481018,0.8940011262893677,0.4972650408744812,2.444892406463623,62.503665924072266
103,0.6414602398872375,0.5066490173339844,1.8992522954940796,0.8982880115509033,0.4965812861919403,2.4553959369659424,62.26752471923828
104,0.64125657081604,0.5057632327079773,1.8988654613494873,0.8956620693206787,0.4978947639465332,2.4489567279815674,61.334197998046875
105,0.6392307281494141,0.5063467025756836,1.8950226306915283,0.8935370445251465,0.49756598472595215,2.443758010864258,62.170799255371094
106,0.6377036571502686,0.5064074993133545,1.892130970954895,0.8990970253944397,0.49733757972717285,2.457383155822754,62.325565338134766
107,0.6384777426719666,0.5053282380104065,1.8935961723327637,0.8994146585464478,0.4978654384613037,2.4581637382507324,62.8902702331543
108,0.6336053013801575,0.5061572194099426,1.8843921422958374,0.8991886377334595,0.4971739649772644,2.457608222961426,62.194705963134766
109,0.636168360710144,0.5067287087440491,1.889228105545044,0.9016668200492859,0.4971122145652771,2.4637062549591064,62.89669418334961
110,0.6351611614227295,0.5066277384757996,1.8873262405395508,0.8918135166168213,0.49801358580589294,2.4395499229431152,62.38402557373047
111,0.6321401000022888,0.5066763758659363,1.8816331624984741,0.8999679684638977,0.49726349115371704,2.459524393081665,62.405338287353516
112,0.6328205466270447,0.5064758062362671,1.8829139471054077,0.8931328654289246,0.4978484511375427,2.442770481109619,62.39457321166992
113,0.6315288543701172,0.5069664120674133,1.8804833889007568,0.88979572057724,0.4980027973651886,2.4346323013305664,62.38739013671875
114,0.6323350667953491,0.5075086951255798,1.8819999694824219,0.8875102400779724,0.4983516037464142,2.429074287414551,62.17128372192383
115,0.6338995695114136,0.507507860660553,1.8849467039108276,0.8938336968421936,0.49828216433525085,2.4444830417633057,67.53624725341797
116,0.6277408599853516,0.5084863901138306,1.8733735084533691,0.889536440372467,0.49847352504730225,2.4340009689331055,62.028446197509766
117,0.6426278948783875,0.5059854984283447,1.9014711380004883,0.8879563808441162,0.49883779883384705,2.4301583766937256,67.82861328125
118,0.626317024230957,0.5084919929504395,1.8707081079483032,0.8917660713195801,0.4980321228504181,2.439434051513672,62.19194030761719
119,0.6419214606285095,0.5068698525428772,1.9001284837722778,0.90147864818573,0.4974301755428314,2.463242769241333,61.91336441040039
120,0.6314049959182739,0.5066630244255066,1.8802504539489746,0.8949261903762817,0.4976061284542084,2.447155237197876,66.64128112792969
121,0.6327949166297913,0.506450355052948,1.8828656673431396,0.9026409387588501,0.4967726767063141,2.4661073684692383,66.51078796386719
122,0.6268357038497925,0.5082810521125793,1.8716785907745361,0.8942244648933411,0.4981447756290436,2.4454386234283447,61.97121810913086
123,0.6252439022064209,0.5078730583190918,1.868701696395874,0.8936324119567871,0.4989566206932068,2.443991184234619,62.33926010131836
124,0.6205644011497498,0.5096967816352844,1.8599774837493896,0.9041234254837036,0.4971122145652771,2.469766139984131,62.044700622558594
125,0.6229873299598694,0.5084860324859619,1.8644895553588867,0.8996018171310425,0.4986710846424103,2.4586238861083984,62.32074737548828
126,0.6164566874504089,0.5088897943496704,1.8523529767990112,0.8912837505340576,0.49923136830329895,2.4382576942443848,62.249488830566406
127,0.6113280653953552,0.5098253488540649,1.8428772687911987,0.8955032825469971,0.49769410490989685,2.4485678672790527,62.357234954833984
128,0.62208491563797,0.5086540579795837,1.8628077507019043,0.8996312022209167,0.49754592776298523,2.458696126937866,62.83079147338867
129,0.6154849529266357,0.5098317861557007,1.8505538702011108,0.8976631164550781,0.49822041392326355,2.453861951828003,62.620086669921875
130,0.6105716228485107,0.5102671384811401,1.84148371219635,0.8911845684051514,0.4995523989200592,2.438015937805176,62.6279296875
131,0.6130750179290771,0.5092764496803284,1.8460994958877563,0.8926792144775391,0.4988887310028076,2.441662549972534,62.63554000854492
132,0.612006664276123,0.5095535516738892,1.844128131866455,0.896281898021698,0.4987853169441223,2.4504752159118652,62.76142883300781
133,0.6112053394317627,0.5101004838943481,1.842651128768921,0.8910172581672668,0.4991665482521057,2.437608003616333,62.34552001953125
134,0.6100892424583435,0.510175883769989,1.8405956029891968,0.8928681015968323,0.4991418421268463,2.4421238899230957,62.33012008666992
135,0.6139951944351196,0.5088376998901367,1.8477990627288818,0.8865161538124084,0.49908319115638733,2.4266607761383057,62.64262771606445
136,0.605965793132782,0.5103573203086853,1.833021640777588,0.8902598023414612,0.4993255138397217,2.435762405395508,62.3980827331543
137,0.6062688827514648,0.5105142593383789,1.833577275276184,0.8978936672210693,0.4982296824455261,2.45442795753479,62.745792388916016
138,0.6096867322921753,0.5099101662635803,1.8398549556732178,0.8938608169555664,0.49954313039779663,2.444549322128296,62.895809173583984
139,0.6027346253395081,0.5114022493362427,1.827108383178711,0.8891556262969971,0.4988902807235718,2.4330742359161377,62.77722930908203
140,0.6078553795814514,0.5102376341819763,1.8364886045455933,0.898929238319397,0.497837632894516,2.4569709300994873,62.784767150878906
141,0.6090676188468933,0.5098762512207031,1.8387162685394287,0.8870883584022522,0.49841952323913574,2.4280498027801514,68.43923950195312
142,0.607306718826294,0.5095844268798828,1.8354812860488892,0.8977502584457397,0.4983809292316437,2.454075813293457,68.14631652832031
143,0.6054413914680481,0.5095594525337219,1.832060694694519,0.8991503119468689,0.4993409514427185,2.4575140476226807,62.49837875366211
144,0.6068310141563416,0.5098730325698853,1.8346083164215088,0.8933469653129578,0.49871277809143066,2.443293571472168,66.08485412597656
145,0.5979653596878052,0.5111371278762817,1.8184151649475098,0.8912297487258911,0.4999876618385315,2.4381260871887207,66.89628601074219
146,0.5998006463050842,0.5110462307929993,1.8217555284500122,0.8903144001960754,0.4999706745147705,2.4358954429626465,66.97639465332031
147,0.5999311208724976,0.5120241641998291,1.8219932317733765,0.8896402716636658,0.4995446801185608,2.434253692626953,66.03764343261719
148,0.6030306220054626,0.5103201866149902,1.8276493549346924,0.8867263793945312,0.49997684359550476,2.427170991897583,60.468177795410156
149,0.598862886428833,0.5108380317687988,1.8200479745864868,0.8879939913749695,0.49985337257385254,2.4302496910095215,60.58976364135742
150,0.6002615094184875,0.5112978219985962,1.8225953578948975,0.8945700526237488,0.4997484087944031,2.4462838172912598,63.148990631103516
151,0.5931727886199951,0.5120193362236023,1.8097211122512817,0.893079400062561,0.5004861950874329,2.4426400661468506,68.76837158203125
152,0.5947405695915222,0.5114041566848755,1.8125606775283813,0.8893921971321106,0.5001667141914368,2.433650016784668,61.334747314453125
153,0.5935494899749756,0.5118756294250488,1.8104029893875122,0.8929776549339294,0.4998765289783478,2.4423913955688477,61.290958404541016
154,0.5949097275733948,0.5114038586616516,1.812867283821106,0.8875741958618164,0.4995601177215576,2.429229736328125,61.30636215209961
155,0.5970936417579651,0.5103393197059631,1.8168307542800903,0.9003403782844543,0.49910324811935425,2.4604403972625732,61.255767822265625
156,0.5904629826545715,0.5126834511756897,1.8048237562179565,0.886995792388916,0.4999367296695709,2.4278249740600586,68.75814056396484
157,0.5883051156997681,0.5126124024391174,1.8009333610534668,0.8927655816078186,0.5000787377357483,2.441873550415039,61.63428497314453
158,0.5891264081001282,0.5127425193786621,1.8024131059646606,0.884608805179596,0.5008118748664856,2.42203688621521,68.44085693359375
159,0.5883101224899292,0.5125105381011963,1.8009424209594727,0.8886408805847168,0.5006389617919922,2.4318222999572754,68.84021759033203
160,0.607481837272644,0.5104559063911438,1.8358027935028076,0.8948867321014404,0.49841487407684326,2.44705867767334,68.88790130615234
161,0.5889760851860046,0.5123041868209839,1.8021422624588013,0.8796616792678833,0.5012856721878052,2.4100842475891113,69.45210266113281
162,0.5837461352348328,0.5137843489646912,1.7927417755126953,0.8987312912940979,0.5001790523529053,2.45648455619812,62.49486541748047
163,0.5873041152954102,0.5131514072418213,1.7991316318511963,0.8911882638931274,0.5004846453666687,2.4380249977111816,62.437347412109375
164,0.5831236243247986,0.5129033327102661,1.7916260957717896,0.8868319988250732,0.5005278587341309,2.427427291870117,61.20425033569336
165,0.5865248441696167,0.5134677886962891,1.7977302074432373,0.8791772127151489,0.5001944899559021,2.408916711807251,62.316646575927734
166,0.5833408236503601,0.5136541128158569,1.7920151948928833,0.8855502605438232,0.5009090900421143,2.4243180751800537,62.47305679321289
167,0.5945573449134827,0.511131763458252,1.8122286796569824,0.9024873375892639,0.49904459714889526,2.465728521347046,62.361270904541016
168,0.5947316884994507,0.5112166404724121,1.812544584274292,0.903902530670166,0.4986525774002075,2.4692203998565674,62.454429626464844
169,0.5882233381271362,0.5120971202850342,1.8007861375808716,0.8880356550216675,0.5006250739097595,2.4303510189056396,62.4940071105957
170,0.5836532115936279,0.5128059387207031,1.7925751209259033,0.8894907832145691,0.5006682872772217,2.4338901042938232,62.313236236572266
171,0.5878936052322388,0.513128399848938,1.8001924753189087,0.8935211300849915,0.4998549222946167,2.4437191486358643,62.47456359863281
172,0.5841964483261108,0.5127239227294922,1.7935491800308228,0.8972842693328857,0.49958017468452454,2.452932596206665,62.39451217651367
173,0.589215099811554,0.5124605894088745,1.8025730848312378,0.887677013874054,0.500537097454071,2.4294793605804443,62.3587760925293
174,0.5854459404945374,0.513057291507721,1.7957916259765625,0.8953511714935303,0.5003503561019897,2.448195457458496,62.472537994384766
175,0.5799950361251831,0.5148500800132751,1.786029577255249,0.8945446014404297,0.49973297119140625,2.4462215900421143,62.42967987060547
176,0.5822330117225647,0.5129289627075195,1.7900311946868896,0.8843344449996948,0.5005186200141907,2.421372413635254,65.6078872680664
177,0.5810257196426392,0.5129448771476746,1.7878713607788086,0.8902689218521118,0.5002531409263611,2.4357845783233643,62.54116439819336
178,0.5854937434196472,0.5127530694007874,1.795877456665039,0.8854577541351318,0.5000447630882263,2.424093723297119,62.47324752807617
179,0.5788269639015198,0.5129153728485107,1.7839446067810059,0.887219250202179,0.500554084777832,2.4283676147460938,62.648948669433594
180,0.5769451260566711,0.5139445066452026,1.7805906534194946,0.8912091255187988,0.5000185370445251,2.4380757808685303,62.528194427490234
181,0.5818960666656494,0.512849748134613,1.7894281148910522,0.8922525644302368,0.5000678896903992,2.4406211376190186,62.519325256347656
182,0.5797832012176514,0.5143588185310364,1.7856512069702148,0.8904430866241455,0.5010727047920227,2.436208724975586,62.346282958984375
183,0.5787379145622253,0.5138847827911377,1.7837857007980347,0.8892719149589539,0.5004336833953857,2.4333572387695312,62.52392578125
184,0.5834425091743469,0.5133737325668335,1.7921974658966064,0.8825209140777588,0.5010649561882019,2.416985034942627,62.28961181640625
185,0.5744696855545044,0.5141317248344421,1.7761882543563843,0.8947130441665649,0.5009800791740417,2.4466335773468018,62.42616653442383
186,0.5789386034011841,0.5146114826202393,1.7841438055038452,0.8974982500076294,0.500083327293396,2.4534575939178467,62.47222900390625
187,0.5733694434165955,0.5145302414894104,1.7742351293563843,0.8901795744895935,0.5005664229393005,2.4355669021606445,62.51786804199219
188,0.5770853161811829,0.5143526792526245,1.780840277671814,0.8842653632164001,0.5006343722343445,2.4212050437927246,62.48374557495117
189,0.5742062330245972,0.5143688321113586,1.775720477104187,0.8877865076065063,0.5009415149688721,2.4297454357147217,62.474334716796875
190,0.5753254890441895,0.5139870643615723,1.7777090072631836,0.8892520070075989,0.5005587339401245,2.4333088397979736,62.522762298583984
191,0.57684326171875,0.513932466506958,1.7804092168807983,0.886341392993927,0.5007578134536743,2.426236867904663,62.51225280761719
192,0.5907370448112488,0.5114574432373047,1.8053184747695923,0.8951123356819153,0.5002917051315308,2.44761061668396,62.58190155029297
193,0.575140118598938,0.5143651962280273,1.7773795127868652,0.8922059535980225,0.5012378096580505,2.440507411956787,67.8724594116211
194,0.5816023349761963,0.513210117816925,1.7889025211334229,0.8853288888931274,0.5009415149688721,2.423781394958496,62.57862854003906
195,0.5701842904090881,0.5150863528251648,1.7685929536819458,0.8851218819618225,0.5017255544662476,2.4232797622680664,62.584449768066406
196,0.5826947689056396,0.5137172341346741,1.7908579111099243,0.8929417133331299,0.5003441572189331,2.4423036575317383,62.64529037475586
197,0.5718978047370911,0.5150611996650696,1.7716259956359863,0.8949986696243286,0.5011529326438904,2.4473323822021484,62.69538879394531
198,0.5782245993614197,0.5140134692192078,1.7828702926635742,0.8811920881271362,0.5011390447616577,2.4137754440307617,62.68769073486328
